2020-01-01,91,1.294431721E9
2020-01-02,85,4.9134914E8
2020-01-03,91,5.18698075E8
2020-01-04,80,4.14067684E8
2020-01-05,92,4.1816379E8
2020-01-06,88,3.7605295E8
2020-01-07,98,8.38520648E8
2020-01-08,94,3.56382551E8
2020-01-09,82,4.04512726E8
2020-01-10,95,4.39092696E8
2020-01-11,89,3.29688632E8
2020-01-12,89,4.30119945E8
2020-01-13,86,3.2082703E8
2020-01-14,91,3.38434051E8
2020-01-15,88,3.04403996E8
2020-01-16,86,3.25865162E8
2020-01-17,79,3.10830997E8
2020-01-18,76,3.98779266E8
2020-01-19,90,3.02345289E8
2020-01-20,99,5.12917121E8
2020-01-21,92,2.90868663E8
2020-01-22,86,3.209833E8
2020-01-23,91,3.56543697E8
2020-01-24,82,3.1266855E8
2020-01-25,89,3.70572787E8
2020-01-26,91,4.02954545E8
2020-01-27,90,1.029243297E9
2020-01-28,80,5.455227E8
2020-01-29,97,2.90369938E8
2020-01-30,95,3.42002407E8
2020-01-31,91,3.42864969E8
2020-02-01,88,2.70293427E8
2020-02-02,84,2.76558509E8
2020-02-03,90,3.10292865E8
2020-02-04,90,2.78915524E8
2020-02-05,89,7.65090537E8
2020-02-06,90,2.72458823E8
2020-02-07,90,2.77744673E8
2020-02-08,82,2.760447E8
2020-02-09,95,4.81805796E8
2020-02-10,80,3.17528611E8
2020-02-11,92,2.7152195E8
2020-02-12,84,2.61917526E8
2020-02-13,94,2.58704396E8
2020-02-14,92,3.88300899E8
2020-02-15,85,2.94559393E8
2020-02-16,92,3.63681705E8
2020-02-17,82,2.8721606E8
2020-02-18,87,3.81586102E8
2020-02-19,92,2.84511486E8
2020-02-20,102,2.88442824E8
2020-02-21,81,3.61996896E8
2020-02-22,81,3.23363364E8
2020-02-23,89,2.71648653E8
2020-02-24,96,6.05873626E8
2020-02-25,80,3.17903366E8
2020-02-26,82,2.69888252E8
2020-02-27,94,2.61215542E8
2020-02-28,91,8.74500505E8
2020-02-29,88,5.16529892E8
2020-03-01,88,2.52395965E8
2020-03-02,88,2.79933047E8
2020-03-03,90,2.82710528E8
2020-03-04,80,2.68296191E8
2020-03-05,86,2.87044167E8
2020-03-06,92,3.47718097E8
2020-03-07,85,3.21642002E8
2020-03-08,88,3.00223559E8
2020-03-09,94,2.75505055E8
2020-03-10,91,2.72655146E8
2020-03-11,89,2.71974568E8
2020-03-12,78,2.48571838E8
2020-03-13,88,2.71207822E8
2020-03-14,92,2.96168511E8
2020-03-15,96,5.88761442E8
2020-03-16,84,2.71812387E8
2020-03-17,99,2.93195275E8
2020-03-18,84,3.38675175E8
2020-03-19,95,3.02074939E8
2020-03-20,99,3.4743175E8
2020-03-21,94,2.79839546E8
2020-03-22,84,2.65297309E8
2020-03-23,84,2.81594846E8
2020-03-24,95,3.37789626E8
2020-03-25,86,2.69349023E8
2020-03-26,94,3.28041226E8
2020-03-27,85,2.67317404E8
2020-03-28,84,2.57907729E8
2020-03-29,88,2.5209587E8
2020-03-30,83,2.80258016E8
2020-03-31,99,2.80128514E8
2020-04-01,47,2.44028276E8
2020-04-02,91,3.21468713E8
2020-04-03,85,2.51532106E8
2020-04-04,91,2.98527582E8
2020-04-05,80,2.65348629E8
2020-04-06,92,3.02426283E8
2020-04-07,88,2.47009221E8
2020-04-08,98,7.25573198E8
2020-04-09,94,2.70808395E8
2020-04-10,82,3.04815337E8
2020-04-11,95,3.74826739E8
2020-04-12,89,2.70488487E8
2020-04-13,89,3.648636E8
2020-04-14,86,2.55557289E8
2020-04-15,91,2.84383282E8
2020-04-16,88,2.43667332E8
2020-04-17,86,2.52442617E8
2020-04-18,79,2.49850742E8
2020-04-19,76,3.05083574E8
2020-04-20,90,2.75088655E8
2020-04-21,99,4.8698874E8
2020-04-22,92,2.63038495E8
2020-04-23,86,2.53002721E8
2020-04-24,91,2.46310976E8
2020-04-25,82,2.71334376E8
2020-04-26,89,3.97808094E8
2020-04-27,91,3.79912347E8
2020-04-28,90,9.89224252E8
2020-04-29,80,5.04461169E8
2020-04-30,97,2.59996449E8
2020-05-01,95,3.11631236E8
2020-05-02,91,3.1643277E8
2020-05-03,88,2.48149643E8
2020-05-04,84,2.47318907E8
2020-05-05,90,2.70147541E8
2020-05-06,90,3.84862379E8
2020-05-07,89,6.60162036E8
2020-05-08,90,2.55113243E8
2020-05-09,90,2.57326222E8
2020-05-10,82,2.56183996E8
2020-05-11,95,5.05029228E8
2020-05-12,80,2.48308941E8
2020-05-13,92,2.4863472E8
2020-05-14,84,2.44292712E8
2020-05-15,94,2.47429732E8
2020-05-16,92,3.68633349E8
2020-05-17,85,2.42493321E8
2020-05-18,92,3.28837711E8
2020-05-19,82,2.54993234E8
2020-05-20,87,3.61580666E8
2020-05-21,92,2.52812806E8
2020-05-22,102,2.69474485E8
2020-05-23,81,3.33966281E8
2020-05-24,81,2.64522791E8
2020-05-25,89,2.6851734E8
2020-05-26,96,6.49190111E8
2020-05-27,80,2.86717876E8
2020-05-28,82,2.57039854E8
2020-05-29,94,2.66213161E8
2020-05-30,91,9.32289716E8
2020-05-31,88,5.69904766E8
2020-06-01,88,2.557685E8
2020-06-02,88,2.82020881E8
2020-06-03,90,2.72327382E8
2020-06-04,80,2.66796266E8
2020-06-05,86,2.94877906E8
2020-06-06,92,3.02385137E8
2020-06-07,85,2.61558246E8
2020-06-08,88,2.85422525E8
2020-06-09,94,2.87452066E8
2020-06-10,91,2.70701252E8
2020-06-11,89,2.76031678E8
2020-06-12,78,2.68084596E8
2020-06-13,88,2.99560658E8
2020-06-14,92,2.88628529E8
2020-06-15,96,5.49364884E8
2020-06-16,84,2.64309681E8
2020-06-17,99,3.00482276E8
2020-06-18,84,3.51086362E8
2020-06-19,95,3.19650548E8
2020-06-20,99,3.62077166E8
2020-06-21,94,2.86234652E8
2020-06-22,84,2.79022053E8
2020-06-23,84,2.89257442E8
2020-06-24,95,3.57818385E8
2020-06-25,86,2.77218458E8
2020-06-26,94,2.89951175E8
2020-06-27,85,2.70776933E8
2020-06-28,84,2.88388167E8
2020-06-29,88,2.67114146E8
2020-06-30,83,2.77251305E8
2020-07-01,99,2.73139286E8
2020-07-02,47,2.52041682E8
2020-07-03,91,3.34029987E8
2020-07-04,85,2.71683224E8
2020-07-05,91,3.2280839E8
2020-07-06,80,2.64793692E8
2020-07-07,92,3.00455559E8
2020-07-08,88,2.54151676E8
2020-07-09,98,6.95796779E8
2020-07-10,94,2.79500058E8
2020-07-11,82,3.02123185E8
2020-07-12,95,3.69938867E8
2020-07-13,89,2.77442856E8
2020-07-14,89,3.79186816E8
2020-07-15,86,2.63745627E8
2020-07-16,91,2.72371797E8
2020-07-17,88,2.64300313E8
2020-07-18,86,2.69020313E8
2020-07-19,79,2.6387438E8
2020-07-20,76,3.20936596E8
2020-07-21,90,2.64900433E8
2020-07-22,99,5.16202827E8
2020-07-23,92,2.76111219E8
2020-07-24,86,2.7378612E8
2020-07-25,91,2.6507765E8
2020-07-26,82,2.73397465E8
2020-07-27,89,3.01757417E8
2020-07-28,91,3.56855931E8
2020-07-29,90,9.3756388E8
2020-07-30,80,4.94445074E8
2020-07-31,97,2.6365109E8
2020-08-01,95,3.21426772E8
2020-08-02,91,3.42669184E8
2020-08-03,88,2.58801145E8
2020-08-04,84,2.6522319E8
2020-08-05,90,2.80954151E8
2020-08-06,90,2.77253929E8
2020-08-07,89,7.78249823E8
2020-08-08,90,2.69162579E8
2020-08-09,90,2.65093046E8
2020-08-10,82,2.71449265E8
2020-08-11,95,5.00613514E8
2020-08-12,80,2.62775254E8
2020-08-13,92,2.64239574E8
2020-08-14,84,2.61997378E8
2020-08-15,94,2.55370388E8
2020-08-16,92,3.73745056E8
2020-08-17,85,2.6234557E8
2020-08-18,92,3.49991781E8
2020-08-19,82,2.74282552E8
2020-08-20,87,3.82564081E8
2020-08-21,92,2.80009401E8
2020-08-22,102,2.87701733E8
2020-08-23,81,3.54661908E8
2020-08-24,81,2.68758092E8
2020-08-25,89,2.70113561E8
2020-08-26,96,6.37153268E8
2020-08-27,80,2.87828581E8
2020-08-28,82,2.56875832E8
2020-08-29,94,2.64375699E8
2020-08-30,91,8.22513045E8
2020-08-31,88,5.71794935E8
2020-09-01,88,2.56903389E8
2020-09-02,88,2.78889951E8
2020-09-03,90,2.80684085E8
2020-09-04,80,2.63591958E8
2020-09-05,86,2.90331419E8
2020-09-06,92,3.03393672E8
2020-09-07,85,2.63442523E8
2020-09-08,88,2.82180612E8
2020-09-09,94,2.81320315E8
2020-09-10,91,2.70162451E8
2020-09-11,89,2.76527828E8
2020-09-12,78,2.5757095E8
2020-09-13,88,2.77902468E8
2020-09-14,92,2.90748561E8
2020-09-15,96,6.11876139E8
2020-09-16,84,2.63732946E8
2020-09-17,99,3.06313088E8
2020-09-18,84,3.3503935E8
2020-09-19,95,3.26850755E8
2020-09-20,99,3.56121965E8
2020-09-21,94,2.79841306E8
2020-09-22,84,2.75858626E8
2020-09-23,84,2.90605799E8
2020-09-24,95,3.48250244E8
2020-09-25,86,2.82865545E8
2020-09-26,94,2.93134352E8
2020-09-27,85,2.68011208E8
2020-09-28,84,2.70984589E8
2020-09-29,88,2.57852855E8
2020-09-30,83,2.76873113E8
2020-10-01,99,2.74471683E8
2020-10-02,47,2.54624475E8
2020-10-03,91,3.29028468E8
2020-10-04,85,2.69468798E8
2020-10-05,91,3.15318875E8
2020-10-06,80,2.64553798E8
2020-10-07,92,3.00849766E8
2020-10-08,88,2.55088259E8
2020-10-09,98,6.98105168E8
2020-10-10,94,2.69133066E8
2020-10-11,82,2.91428926E8
2020-10-12,95,3.71344231E8
2020-10-13,89,2.81943036E8
2020-10-14,89,3.62645267E8
2020-10-15,86,2.64368248E8
2020-10-16,91,2.71300891E8
2020-10-17,88,2.60257163E8
2020-10-18,86,2.60465836E8
2020-10-19,79,2.6972592E8
2020-10-20,76,3.21154515E8
2020-10-21,90,2.63274194E8
2020-10-22,99,4.96873566E8
2020-10-23,92,2.79561251E8
2020-10-24,86,2.72108956E8
2020-10-25,91,2.62609254E8
2020-10-26,82,2.74592121E8
2020-10-27,89,3.10046412E8
2020-10-28,91,3.63129514E8
2020-10-29,90,1.048507382E9
2020-10-30,80,5.32138105E8
2020-10-31,97,2.63638582E8
2020-11-01,95,3.17812462E8
2020-11-02,91,3.44455896E8
2020-11-03,88,2.57595045E8
2020-11-04,84,2.56432316E8
2020-11-05,90,2.81250452E8
2020-11-06,90,2.72014371E8
2020-11-07,89,7.79837838E8
2020-11-08,90,2.61312362E8
2020-11-09,90,2.6764628E8
2020-11-10,82,2.81982356E8
2020-11-11,95,4.98157234E8
2020-11-12,80,2.61946144E8
2020-11-13,92,2.62131658E8
2020-11-14,84,2.58368705E8
2020-11-15,94,2.56342151E8
2020-11-16,92,3.86904952E8
2020-11-17,85,2.62108905E8
2020-11-18,92,3.63762512E8
2020-11-19,82,2.7237261E8
2020-11-20,87,3.67908906E8
2020-11-21,92,2.77416514E8
2020-11-22,102,2.90976303E8
2020-11-23,81,3.54976063E8
2020-11-24,81,2.64021113E8
2020-11-25,89,2.68578487E8
2020-11-26,96,6.35909269E8
2020-11-27,80,2.87297976E8
2020-11-28,82,2.54428436E8
2020-11-29,94,2.67191518E8
2020-11-30,91,8.16062777E8
2020-12-01,88,5.69383195E8
2020-12-02,88,2.56476089E8
2020-12-03,88,2.77929016E8
2020-12-04,90,2.7142596E8
2020-12-05,80,2.62504595E8
2020-12-06,86,2.89750567E8
2020-12-07,92,3.10563813E8
2020-12-08,85,2.5534237E8
2020-12-09,88,2.78808916E8
2020-12-10,94,2.80476753E8
2020-12-11,91,2.67349353E8
2020-12-12,89,2.76594382E8
2020-12-13,78,2.61615497E8
2020-12-14,88,2.85653019E8
2020-12-15,92,2.92325131E8
2020-12-16,96,5.96172783E8
2020-12-17,84,2.6515306E8
2020-12-18,99,2.96954897E8
2020-12-19,84,3.33347688E8
2020-12-20,95,3.23604669E8
2020-12-21,99,3.56403099E8
2020-12-22,94,2.84527657E8
2020-12-23,84,2.73259249E8
2020-12-24,84,2.99842337E8
2020-12-25,95,3.41432692E8
2020-12-26,86,2.89763082E8
2020-12-27,94,2.84183848E8
2020-12-28,85,2.7142488E8
2020-12-29,84,2.70070712E8
2020-12-30,88,2.64600275E8
2020-12-31,83,2.72655416E8
2021-01-01,99,2.72978795E8
2021-01-02,47,2.54578148E8
2021-01-03,91,3.38670092E8
2021-01-04,85,2.63699314E8
2021-01-05,91,3.09980672E8
2021-01-06,80,2.62952053E8
2021-01-07,92,3.12920771E8
2021-01-08,88,2.544691E8
2021-01-09,98,7.75324877E8
2021-01-10,94,2.75776308E8
2021-01-11,82,2.89832549E8
2021-01-12,95,3.56609127E8
2021-01-13,89,2.79586958E8
2021-01-14,89,3.8659608E8
2021-01-15,86,2.62914966E8
2021-01-16,91,2.6903573E8
2021-01-17,88,2.59390646E8
2021-01-18,86,2.68181805E8
2021-01-19,79,2.63746449E8
2021-01-20,76,3.18445204E8
2021-01-21,90,2.65701746E8
2021-01-22,99,5.15890341E8
2021-01-23,92,2.73354997E8
2021-01-24,86,2.67332673E8
2021-01-25,91,2.58785058E8
2021-01-26,82,2.77116416E8
2021-01-27,89,2.99166156E8
2021-01-28,91,3.56022833E8
2021-01-29,90,1.042498128E9
2021-01-30,80,4.90187784E8
2021-01-31,97,2.67446632E8
2021-02-01,95,3.26811017E8
2021-02-02,91,3.47560734E8
2021-02-03,88,2.68206959E8
2021-02-04,84,2.61832398E8
2021-02-05,90,2.77095804E8
2021-02-06,90,2.76204013E8
2021-02-07,89,6.97545344E8
2021-02-08,90,2.68070879E8
2021-02-09,90,2.76553556E8
2021-02-10,82,2.67540899E8
2021-02-11,95,4.99842857E8
2021-02-12,80,2.71677614E8
2021-02-13,92,2.59964084E8
2021-02-14,84,2.65303668E8
2021-02-15,94,2.53707543E8
2021-02-16,92,3.73430665E8
2021-02-17,85,2.57254991E8
2021-02-18,92,3.56469171E8
2021-02-19,82,2.71429876E8
2021-02-20,87,3.68364971E8
2021-02-21,92,2.7821466E8
2021-02-22,102,2.83561997E8
2021-02-23,81,3.57678209E8
2021-02-24,81,2.57597272E8
2021-02-25,89,2.67440986E8
2021-02-26,96,6.34652708E8
2021-02-27,80,2.86391469E8
2021-02-28,82,2.5432235E8
2021-03-01,94,2.60265076E8
2021-03-02,91,8.292758E8
2021-03-03,88,5.20274841E8
2021-03-04,88,2.59390001E8
2021-03-05,88,2.83546324E8
2021-03-06,90,2.6878694E8
2021-03-07,80,2.60991726E8
2021-03-08,86,2.8640313E8
2021-03-09,92,3.0395936E8
2021-03-10,85,2.55199217E8
2021-03-11,88,2.78454553E8
2021-03-12,94,2.82517512E8
2021-03-13,91,2.70423715E8
2021-03-14,89,2.69640126E8
2021-03-15,78,2.64255844E8
2021-03-16,88,2.90605299E8
2021-03-17,92,2.80950523E8
2021-03-18,96,5.44703517E8
2021-03-19,84,2.62685659E8
2021-03-20,99,3.03345796E8
2021-03-21,84,3.39038412E8
2021-03-22,95,3.39515592E8
2021-03-23,99,3.54765212E8
2021-03-24,94,2.83262696E8
2021-03-25,84,2.77681908E8
2021-03-26,84,2.85337471E8
2021-03-27,95,3.43841834E8
2021-03-28,86,2.86010951E8
2021-03-29,94,2.84434295E8
2021-03-30,85,2.66642486E8
2021-03-31,84,2.6478315E8
2021-04-01,88,2.57660261E8
2021-04-02,83,2.74315959E8
2021-04-03,99,2.82560836E8
2021-04-04,47,2.48017429E8
2021-04-05,91,3.45307541E8
2021-04-06,85,2.64488419E8
2021-04-07,91,3.16744941E8
2021-04-08,80,2.65619428E8
2021-04-09,92,3.02783093E8
2021-04-10,88,2.55132475E8
2021-04-11,98,7.08360091E8
2021-04-12,94,2.71917738E8
2021-04-13,82,2.95535317E8
2021-04-14,95,3.58198366E8
2021-04-15,89,2.80576151E8
2021-04-16,89,3.80508442E8
2021-04-17,86,2.65560227E8
2021-04-18,91,2.62517974E8
2021-04-19,88,2.85341135E8
2021-04-20,86,2.71004066E8
2021-04-21,79,2.63996359E8
2021-04-22,76,3.10479441E8
2021-04-23,90,2.64734003E8
2021-04-24,99,4.83846826E8
2021-04-25,92,2.77850731E8
2021-04-26,86,2.68330278E8
2021-04-27,91,2.67403493E8
2021-04-28,82,2.76126242E8
2021-04-29,89,3.00335684E8
2021-04-30,91,3.7006599E8
2021-05-01,90,1.090542961E9
2021-05-02,80,4.8482778E8
2021-05-03,97,2.66729407E8
2021-05-04,95,3.2382448E8
2021-05-05,91,3.41664937E8
2021-05-06,88,2.64014826E8
2021-05-07,84,2.61818785E8
2021-05-08,90,2.79397435E8
2021-05-09,90,2.80597991E8
2021-05-10,89,8.00203726E8
2021-05-11,90,2.60110334E8
2021-05-12,90,2.71050112E8
2021-05-13,82,2.67631901E8
2021-05-14,95,4.97078305E8
2021-05-15,80,2.6426776E8
2021-05-16,92,2.71378272E8
2021-05-17,84,2.59355424E8
2021-05-18,94,2.54742773E8
2021-05-19,92,3.97052608E8
2021-05-20,85,2.58088019E8
2021-05-21,92,3.5056019E8
2021-05-22,82,2.72223586E8
2021-05-23,87,3.66445644E8
2021-05-24,92,2.73101059E8
2021-05-25,102,2.91453116E8
2021-05-26,81,3.5733282E8
2021-05-27,81,2.68860333E8
2021-05-28,89,2.74355775E8
2021-05-29,96,6.33159583E8
2021-05-30,80,2.85445928E8
2021-05-31,82,2.59406138E8
2021-06-01,94,2.68167322E8
2021-06-02,91,9.15071868E8
2021-06-03,88,5.79628647E8
2021-06-04,88,2.55440997E8
2021-06-05,88,2.74898927E8
2021-06-06,90,2.71757384E8
2021-06-07,80,2.67044063E8
2021-06-08,86,2.8762877E8
2021-06-09,92,3.01271852E8
2021-06-10,85,2.61138788E8
2021-06-11,88,2.7895607E8
2021-06-12,94,2.74521836E8
2021-06-13,91,2.73662172E8
2021-06-14,89,2.74507019E8
2021-06-15,78,2.62867715E8
2021-06-16,88,2.83190081E8
2021-06-17,92,2.97964703E8
2021-06-18,96,6.04902182E8
2021-06-19,84,2.5838032E8
2021-06-20,99,3.03133102E8
2021-06-21,84,3.50554791E8
2021-06-22,95,3.13069198E8
2021-06-23,99,3.84088432E8
2021-06-24,94,2.86425116E8
2021-06-25,84,2.70296064E8
2021-06-26,84,2.80646113E8
2021-06-27,95,3.51375184E8
2021-06-28,86,3.04772755E8
2021-06-29,94,2.94330449E8
2021-06-30,85,2.77634506E8
2021-07-01,84,2.71143334E8
2021-07-02,88,2.56659112E8
2021-07-03,83,2.74445303E8
2021-07-04,99,2.73353551E8
2021-07-05,47,2.48288606E8
2021-07-06,91,3.31712954E8
2021-07-07,85,2.66355875E8
2021-07-08,91,3.12547522E8
2021-07-09,80,2.6516754E8
2021-07-10,92,2.9825061E8
2021-07-11,88,2.63179304E8
2021-07-12,98,7.81085227E8
2021-07-13,94,2.81887206E8
2021-07-14,82,2.92085926E8
2021-07-15,95,3.71733737E8
2021-07-16,89,2.7776596E8
2021-07-17,89,3.7249775E8
2021-07-18,86,2.61211242E8
2021-07-19,91,2.73454466E8
2021-07-20,88,2.6211247E8
2021-07-21,86,2.60682025E8
2021-07-22,79,2.62057315E8
2021-07-23,76,3.16189534E8
2021-07-24,90,2.62134384E8
2021-07-25,99,4.76262837E8
2021-07-26,92,2.72336769E8
2021-07-27,86,2.72583936E8
2021-07-28,91,2.56188238E8
2021-07-29,82,2.6912661E8
2021-07-30,89,3.06759615E8
2021-07-31,91,3.71171251E8
2021-08-01,90,9.35246523E8
2021-08-02,80,5.33447872E8
2021-08-03,97,2.68959692E8
2021-08-04,95,3.22696853E8
2021-08-05,91,3.30727483E8
2021-08-06,88,2.60749899E8
2021-08-07,84,2.59769071E8
2021-08-08,90,2.75303669E8
2021-08-09,90,2.7846017E8
2021-08-10,89,7.81182964E8
2021-08-11,90,2.62591983E8
2021-08-12,90,2.72744965E8
2021-08-13,82,2.73177599E8
2021-08-14,95,5.45567146E8
2021-08-15,80,2.62744495E8
2021-08-16,92,2.66979757E8
2021-08-17,84,2.76613615E8
2021-08-18,94,2.94337149E8
2021-08-19,92,4.43246803E8
2021-08-20,85,2.75782052E8
2021-08-21,92,3.52485249E8
2021-08-22,82,2.7147129E8
2021-08-23,87,3.65300628E8
2021-08-24,92,2.72880585E8
2021-08-25,102,2.85851094E8
2021-08-26,81,3.52812612E8
2021-08-27,81,2.64760913E8
2021-08-28,89,2.69513911E8
2021-08-29,96,5.91983898E8
2021-08-30,80,2.84761823E8
2021-08-31,82,2.55009528E8
2021-09-01,94,2.6252636E8
2021-09-02,91,9.20699269E8
2021-09-03,88,5.37308868E8
2021-09-04,88,2.68135837E8
2021-09-05,88,2.76033277E8
2021-09-06,90,2.72769295E8
2021-09-07,80,2.6072492E8
2021-09-08,86,2.8937349E8
2021-09-09,92,3.07935212E8
2021-09-10,85,2.61922151E8
2021-09-11,88,2.75711633E8
2021-09-12,94,2.8292221E8
2021-09-13,91,2.74906677E8
2021-09-14,89,2.73333072E8
2021-09-15,78,2.60704679E8
2021-09-16,88,2.83513217E8
2021-09-17,92,2.89408777E8
2021-09-18,96,5.97989597E8
2021-09-19,84,2.6052293E8
2021-09-20,99,2.99921008E8
2021-09-21,84,3.40837567E8
2021-09-22,95,3.20697458E8
2021-09-23,99,3.7006407E8
2021-09-24,94,2.82330515E8
2021-09-25,84,2.77299322E8
2021-09-26,84,2.83864738E8
2021-09-27,95,3.3990039E8
2021-09-28,86,2.85585406E8
2021-09-29,94,2.88672201E8
2021-09-30,85,2.68031496E8
2021-10-01,84,2.67891502E8
2021-10-02,88,2.62556619E8
2021-10-03,83,2.73432722E8
2021-10-04,99,2.72956134E8
2021-10-05,47,2.4556292E8
2021-10-06,91,3.40399407E8
2021-10-07,85,2.65164483E8
2021-10-08,91,3.16125851E8
2021-10-09,80,2.70363772E8
2021-10-10,92,3.05125639E8
2021-10-11,88,2.58041741E8
2021-10-12,98,7.7319964E8
2021-10-13,94,2.68211021E8
2021-10-14,82,2.88748164E8
2021-10-15,95,3.65904761E8
2021-10-16,89,2.78186749E8
2021-10-17,89,3.8772414E8
2021-10-18,86,2.70173756E8
2021-10-19,91,2.70283376E8
2021-10-20,88,2.61960413E8
2021-10-21,86,2.65459747E8
2021-10-22,79,2.67272846E8
2021-10-23,76,3.1031306E8
2021-10-24,90,2.67570234E8
2021-10-25,99,4.7895542E8
2021-10-26,92,2.72488178E8
2021-10-27,86,2.64983952E8
2021-10-28,91,2.64004836E8
2021-10-29,82,2.65709487E8
2021-10-30,89,3.10739752E8
2021-10-31,91,3.75509316E8
2021-11-01,90,1.061810131E9
2021-11-02,80,5.27066451E8
2021-11-03,97,2.62990496E8
2021-11-04,95,3.19140693E8
2021-11-05,91,3.41191886E8
2021-11-06,88,2.62824112E8
2021-11-07,84,2.62255203E8
2021-11-08,90,2.75054714E8
2021-11-09,90,2.73303251E8
2021-11-10,89,7.87138786E8
2021-11-11,90,2.63335915E8
2021-11-12,90,2.68255324E8
2021-11-13,82,2.69420779E8
2021-11-14,95,5.39203963E8
2021-11-15,80,2.66483557E8
2021-11-16,92,2.61309729E8
2021-11-17,84,2.56289138E8
2021-11-18,94,2.55086762E8
2021-11-19,92,3.87101068E8
2021-11-20,85,2.61337959E8
2021-11-21,92,3.58068793E8
2021-11-22,82,2.75344289E8
2021-11-23,87,3.93329505E8
2021-11-24,92,2.69303546E8
2021-11-25,102,2.90716429E8
2021-11-26,81,3.58358235E8
2021-11-27,81,2.62288922E8
2021-11-28,89,2.6409799E8
2021-11-29,96,6.41058091E8
2021-11-30,80,2.83735033E8
2021-12-01,82,2.55418087E8
2021-12-02,94,2.60892467E8
2021-12-03,91,8.19478043E8
2021-12-04,88,5.64861693E8
2021-12-05,88,2.61806651E8
2021-12-06,88,2.93004445E8
2021-12-07,90,3.093144E8
2021-12-08,80,2.51069425E8
2021-12-09,86,2.87565456E8
2021-12-10,92,3.07984101E8
2021-12-11,85,2.59512206E8
2021-12-12,88,2.79939818E8
2021-12-13,94,2.83708677E8
2021-12-14,91,2.66547947E8
2021-12-15,89,2.76362577E8
2021-12-16,78,2.58855637E8
2021-12-17,88,2.799369E8
2021-12-18,92,2.90025054E8
2021-12-19,96,5.46314897E8
2021-12-20,84,2.64651374E8
2021-12-21,99,2.9822413E8
2021-12-22,84,3.48657177E8
2021-12-23,95,3.18357857E8
2021-12-24,99,3.78847425E8
2021-12-25,94,2.82425012E8
2021-12-26,84,2.7516438E8
2021-12-27,84,2.93579748E8
2021-12-28,95,3.46912247E8
2021-12-29,86,2.78631826E8
2021-12-30,94,2.91383217E8
2021-12-31,85,2.69152995E8
